text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
    安装完成后，需要使用如下命令切换到GCC 7。,6377,"[{""start"": 16, ""end"": 18, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 21, ""end"": 25, ""text"": ""GCC "", ""labels"": [""TOO""]}, {""start"": 25, ""end"": 26, ""text"": ""7"", ""labels"": [""NUM""]}]",1,4102,2022-09-03T07:44:46.113360Z,2022-09-03T07:44:46.113360Z,42.66
安装昇腾AI处理器配套软件包提供的whl包，whl包随配套软件包发布。如果之前安装过昇腾AI处理器配套软件包，需要先使用如下命令卸载相应的包。,6348,"[{""start"": 2, ""end"": 14, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 17, ""end"": 20, ""text"": ""whl"", ""labels"": [""TOO""]}, {""start"": 62, ""end"": 64, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 42, ""end"": 54, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}]",1,4073,2022-09-03T07:43:08.134706Z,2022-09-03T07:43:08.134706Z,32.677
安装包默认安装路径为`/usr/local/Ascend`。安装后确认当前用户有权限访问昇腾AI处理器配套软件包的安装路径，若无权限，需要root用户将当前用户添加到`/usr/local/Ascend`所在的用户组。,6346,"[{""start"": 37, ""end"": 39, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 40, ""end"": 42, ""text"": ""权限"", ""labels"": [""NOU""]}, {""start"": 44, ""end"": 56, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 64, ""end"": 66, ""text"": ""权限"", ""labels"": [""NOU""]}, {""start"": 69, ""end"": 75, ""text"": ""root用户"", ""labels"": [""PER""]}, {""start"": 78, ""end"": 80, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 105, ""end"": 108, ""text"": ""用户组"", ""labels"": [""PER""]}]",1,4071,2022-09-03T07:42:34.093834Z,2022-09-03T07:42:34.093834Z,675.652
详细安装方法请参考[Ascend Data Center Solution 22.0.RC1安装指引文档](https://support.huawei.com/enterprise/zh/doc/EDOC1100246310)。,6344,"[{""start"": 10, ""end"": 37, ""text"": ""Ascend Data Center Solution"", ""labels"": [""TOO""]}, {""start"": 38, ""end"": 42, ""text"": ""22.0"", ""labels"": [""NUM""]}, {""start"": 54, ""end"": 113, ""text"": ""https://support.huawei.com/enterprise/zh/doc/EDOC1100246310"", ""labels"": [""LIN""]}]",1,4069,2022-09-02T10:08:49.482677Z,2022-09-02T10:08:49.482677Z,27.485
如果您的环境为ARM架构，请确认当前使用的Python配套的pip版本>=19.3。使用以下命令升级pip。,6336,"[{""start"": 46, ""end"": 48, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 50, ""end"": 53, ""text"": ""pip"", ""labels"": [""TOO""]}, {""start"": 30, ""end"": 33, ""text"": ""pip"", ""labels"": [""TOO""]}, {""start"": 37, ""end"": 41, ""text"": ""19.3"", ""labels"": [""NUM""]}]",1,4061,2022-09-02T10:08:14.514209Z,2022-09-02T10:08:14.514209Z,34.038
创建虚拟环境，以Python 3.7.5为例：,6323,"[{""start"": 8, ""end"": 15, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 20, ""text"": ""3.7.5"", ""labels"": [""NUM""]}]",1,4048,2022-09-02T10:07:24.835213Z,2022-09-02T10:07:24.835213Z,13.464
安装完成后，可以为Conda设置清华源加速下载，参考[此处](https://mirrors.tuna.tsinghua.edu.cn/help/anaconda/)。,6321,"[{""start"": 9, ""end"": 14, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 16, ""end"": 19, ""text"": ""清华源"", ""labels"": [""LIN""]}, {""start"": 31, ""end"": 82, ""text"": ""https://mirrors.tuna.tsinghua.edu.cn/help/anaconda/"", ""labels"": [""LIN""]}]",1,4046,2022-09-02T10:07:09.811495Z,2022-09-02T10:07:09.811495Z,34.587
[Python](https://www.python.org/)可通过Conda进行安装。,6308,"[{""start"": 36, ""end"": 41, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 1, ""end"": 7, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 9, ""end"": 32, ""text"": ""https://www.python.org/"", ""labels"": [""LIN""]}]",1,4033,2022-09-02T10:06:23.245877Z,2022-09-02T10:06:23.245877Z,24.996
|[Open MPI](#安装open-mpi-可选)|4.0.3|MindSpore使用的高性能消息传递库（可选，单机多卡/多机多卡训练需要）|,6302,"[{""start"": 2, ""end"": 10, ""text"": ""Open MPI"", ""labels"": [""TOO""]}, {""start"": 28, ""end"": 33, ""text"": ""4.0.3"", ""labels"": [""NUM""]}, {""start"": 34, ""end"": 43, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4027,2022-09-02T10:05:51.974603Z,2022-09-02T10:05:51.974603Z,24.382
|[gmp](#安装gmp)|6.1.2|MindSpore使用的多精度算术库|,6301,"[{""start"": 2, ""end"": 5, ""text"": ""gmp"", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 20, ""text"": ""6.1.2"", ""labels"": [""NUM""]}, {""start"": 21, ""end"": 30, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4026,2022-09-02T10:05:27.262290Z,2022-09-02T10:05:27.262290Z,26.224
|[GCC](#安装gcc)|7.3.0|用于编译MindSpore的C++编译器|,6300,"[{""start"": 2, ""end"": 5, ""text"": ""GCC"", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 20, ""text"": ""7.3.0"", ""labels"": [""NUM""]}, {""start"": 25, ""end"": 34, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4025,2022-09-02T10:05:00.702316Z,2022-09-02T10:05:00.702316Z,30.64
|[昇腾AI处理器配套软件包](#安装昇腾ai处理器配套软件包)|-|MindSpore使用的Ascend平台AI计算库|,6299,"[{""start"": 2, ""end"": 14, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 35, ""end"": 44, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4024,2022-09-02T10:04:29.677335Z,2022-09-02T10:04:29.677335Z,3422.937
|[Python](#安装python)|3.7-3.9|MindSpore的使用依赖Python环境|,6298,"[{""start"": 2, ""end"": 8, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 29, ""end"": 38, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 13, ""end"": 19, ""text"": ""python"", ""labels"": [""TOO""]}, {""start"": 21, ""end"": 24, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 25, ""end"": 28, ""text"": ""3.9"", ""labels"": [""NUM""]}]",1,4023,2022-09-02T09:07:16.358802Z,2022-09-02T09:07:16.358802Z,45.926
|Ubuntu 18.04/CentOS 7.6/EulerOS 2.8/OpenEuler 20.03/KylinV10 SP1|-|编译和运行MindSpore的操作系统|,6297,"[{""start"": 1, ""end"": 13, ""text"": ""Ubuntu 18.04"", ""labels"": [""SYS""]}, {""start"": 14, ""end"": 24, ""text"": ""CentOS 7.6"", ""labels"": [""SYS""]}, {""start"": 25, ""end"": 36, ""text"": ""EulerOS 2.8"", ""labels"": [""SYS""]}, {""start"": 37, ""end"": 52, ""text"": ""OpenEuler 20.03"", ""labels"": [""SYS""]}, {""start"": 53, ""end"": 65, ""text"": ""KylinV10 SP1"", ""labels"": [""SYS""]}, {""start"": 73, ""end"": 82, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4022,2022-09-02T09:06:30.081738Z,2022-09-02T09:06:30.081738Z,49.379
下表列出了安装MindSpore所需的系统环境和第三方依赖。,6293,"[{""start"": 19, ""end"": 23, ""text"": ""系统环境"", ""labels"": [""NOU""]}, {""start"": 27, ""end"": 29, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 7, ""end"": 16, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4018,2022-09-02T09:05:36.881157Z,2022-09-02T09:05:36.881157Z,26.603
以Python 3.7为例，执行以下命令激活虚拟环境。,6281,"[{""start"": 1, ""end"": 8, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 8, ""end"": 11, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 18, ""end"": 20, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 22, ""end"": 26, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}]",1,4006,2022-09-02T09:04:54.737622Z,2022-09-02T09:04:54.737622Z,42.427
自动安装脚本会为MindSpore创建名为`mindspore_pyXX`的虚拟环境。其中`XX`为Python版本，如Python 3.7则虚拟环境名为`mindspore_py37`。执行以下命令查看所有虚拟环境。,6275,"[{""start"": 4, ""end"": 6, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 38, ""end"": 42, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}, {""start"": 8, ""end"": 17, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 98, ""end"": 100, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 104, ""end"": 108, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}, {""start"": 60, ""end"": 67, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 67, ""end"": 70, ""text"": ""3.7"", ""labels"": [""NUM""]}]",1,4000,2022-09-02T09:04:07.489747Z,2022-09-02T09:04:07.489747Z,68.746
在脚本执行完成后，需要重新打开终端窗口以使环境变量生效。,6273,"[{""start"": 15, ""end"": 19, ""text"": ""终端窗口"", ""labels"": [""NOU""]}, {""start"": 21, ""end"": 25, ""text"": ""环境变量"", ""labels"": [""NOU""]}]",1,3998,2022-09-02T09:02:57.123742Z,2022-09-02T09:02:57.123742Z,50.624
- 通过pip安装MindSpore Ascend版本。,6270,"[{""start"": 4, ""end"": 7, ""text"": ""pip"", ""labels"": [""TOO""]}, {""start"": 9, ""end"": 25, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}]",1,3995,2022-09-02T09:02:02.296718Z,2022-09-02T09:02:02.296718Z,16.009
- 通过APT安装Python3和pip3，并设为默认。,6269,"[{""start"": 4, ""end"": 7, ""text"": ""APT"", ""labels"": [""MET""]}, {""start"": 9, ""end"": 16, ""text"": ""Python3"", ""labels"": [""TOO""]}, {""start"": 17, ""end"": 21, ""text"": ""pip3"", ""labels"": [""TOO""]}]",1,3994,2022-09-02T09:01:45.963571Z,2022-09-02T09:01:45.963571Z,20.417
- 安装MindSpore所需的依赖，如GCC，gmp。,6268,"[{""start"": 20, ""end"": 23, ""text"": ""GCC"", ""labels"": [""TOO""]}, {""start"": 24, ""end"": 27, ""text"": ""gmp"", ""labels"": [""TOO""]}, {""start"": 4, ""end"": 13, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3993,2022-09-02T09:01:25.181697Z,2022-09-02T09:01:25.181697Z,31.58
# 如需指定Python和MindSpore版本，以Python 3.9和MindSpore 1.6.0为例,6261,"[{""start"": 26, ""end"": 33, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 33, ""end"": 36, ""text"": ""3.9"", ""labels"": [""NUM""]}, {""start"": 37, ""end"": 47, ""text"": ""MindSpore "", ""labels"": [""TOO""]}, {""start"": 47, ""end"": 52, ""text"": ""1.6.0"", ""labels"": [""NUM""]}]",1,3986,2022-09-02T09:00:44.899542Z,2022-09-02T09:00:44.899542Z,29.075
wget https://gitee.com/mindspore/mindspore/raw/r1.7/scripts/install/euleros-ascend-pip.sh,6257,"[{""start"": 0, ""end"": 5, ""text"": ""wget "", ""labels"": [""COM""]}, {""start"": 23, ""end"": 32, ""text"": ""mindspore"", ""labels"": [""TOO""]}]",1,3982,2022-09-02T09:00:04.228099Z,2022-09-02T09:00:04.228099Z,40.138
使用以下命令获取自动安装脚本并执行。自动安装脚本仅支持安装MindSpore>=1.6.0。,6254,"[{""start"": 22, ""end"": 24, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 29, ""end"": 38, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 40, ""end"": 45, ""text"": ""1.6.0"", ""labels"": [""NUM""]}]",1,3979,2022-09-02T08:59:20.996097Z,2022-09-02T08:59:20.996097Z,53.834
在使用自动安装脚本之前，需要确保系统正确安装了昇腾AI处理器配套软件包。如果没有安装，请先参考[安装昇腾AI处理器配套软件包](#安装昇腾ai处理器配套软件包)小节进行安装。,6252,"[{""start"": 16, ""end"": 18, ""text"": ""系统"", ""labels"": [""NOU""]}, {""start"": 23, ""end"": 35, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}]",1,3977,2022-09-02T08:58:25.707345Z,2022-09-02T08:58:25.707345Z,21.462
- 如果您的系统是Ubuntu 18.04/CentOS 7.6/OpenEuler 20.03/KylinV10 SP1，或者已经安装了部分依赖，如Python，GCC等，则推荐参照[手动安装](#手动安装)小节的安装步骤手动安装。,6248,"[{""start"": 9, ""end"": 21, ""text"": ""Ubuntu 18.04"", ""labels"": [""SYS""]}, {""start"": 33, ""end"": 48, ""text"": ""OpenEuler 20.03"", ""labels"": [""SYS""]}, {""start"": 49, ""end"": 61, ""text"": ""KylinV10 SP1"", ""labels"": [""SYS""]}, {""start"": 22, ""end"": 32, ""text"": ""CentOS 7.6"", ""labels"": [""SYS""]}, {""start"": 75, ""end"": 81, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 82, ""end"": 85, ""text"": ""GCC"", ""labels"": [""TOO""]}]",1,3973,2022-09-02T08:58:00.281761Z,2022-09-02T08:58:00.281761Z,85.352
- 如果您想在一个已经配置好昇腾AI处理器配套软件包的EulerOS 2.8上通过pip安装MindSpore，可以使用[自动安装脚本](https://gitee.com/mindspore/mindspore/raw/r1.7/scripts/install/euleros-ascend-pip.sh)进行一键式安装，参见[自动安装](#自动安装)小节。自动安装脚本会安装MindSpore及其所需的依赖。,6246,"[{""start"": 27, ""end"": 38, ""text"": ""EulerOS 2.8"", ""labels"": [""SYS""]}, {""start"": 41, ""end"": 44, ""text"": ""pip"", ""labels"": [""TOO""]}, {""start"": 46, ""end"": 55, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 65, ""end"": 67, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 69, ""end"": 153, ""text"": ""https://gitee.com/mindspore/mindspore/raw/r1.7/scripts/install/euleros-ascend-pip.sh"", ""labels"": [""LIN""]}, {""start"": 184, ""end"": 186, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 189, ""end"": 198, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 14, ""end"": 26, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}]",1,3971,2022-09-02T08:56:33.150741Z,2022-09-02T08:56:33.150741Z,3572.707
本文档介绍如何在Ascend 910环境的Linux系统上，使用pip方式快速安装MindSpore。,6244,"[{""start"": 21, ""end"": 26, ""text"": ""Linux"", ""labels"": [""SYS""]}, {""start"": 8, ""end"": 14, ""text"": ""Ascend"", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 18, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 41, ""end"": 50, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 32, ""end"": 37, ""text"": ""pip方式"", ""labels"": [""MET""]}]",1,3969,2022-09-02T07:38:08.394534Z,2022-09-02T07:38:08.394534Z,34.464
- [pip方式安装MindSpore Ascend 910版本](#pip方式安装mindspore-ascend-910版本),6227,"[{""start"": 3, ""end"": 8, ""text"": ""pip方式"", ""labels"": [""MET""]}, {""start"": 10, ""end"": 26, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 27, ""end"": 30, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 35, ""end"": 40, ""text"": ""pip方式"", ""labels"": [""MET""]}, {""start"": 42, ""end"": 58, ""text"": ""mindspore-ascend"", ""labels"": [""TOO""]}, {""start"": 59, ""end"": 62, ""text"": ""910"", ""labels"": [""NUM""]}]",1,3952,2022-09-02T07:37:13.341023Z,2022-09-02T07:37:13.341023Z,83.157
# pip方式安装MindSpore Ascend 910版本,6223,"[{""start"": 1, ""end"": 7, ""text"": "" pip方式"", ""labels"": [""MET""]}, {""start"": 9, ""end"": 25, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 26, ""end"": 29, ""text"": ""910"", ""labels"": [""NUM""]}]",1,3948,2022-09-02T07:35:47.006493Z,2022-09-02T07:35:47.006493Z,28.4
    - `{tag}`对应Atlas Data Center Solution版本号，同样可以在MindSpore镜像下载页面自动获取。,6222,"[{""start"": 50, ""end"": 59, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 41, ""text"": ""Atlas Data Center Solution"", ""labels"": [""TOO""]}]",1,3947,2022-09-02T07:35:18.289506Z,2022-09-02T07:35:18.289506Z,13.873
- 再次登录[Ascend Hub镜像中心](https://ascend.huawei.com/ascendhub/#/home)获取最新docker版本的下载命令，并执行：,6214,"[{""start"": 6, ""end"": 17, ""text"": ""[Ascend Hub"", ""labels"": [""TOO""]}, {""start"": 23, ""end"": 65, ""text"": ""https://ascend.huawei.com/ascendhub/#/home"", ""labels"": [""LIN""]}, {""start"": 70, ""end"": 76, ""text"": ""docker"", ""labels"": [""TOO""]}, {""start"": 81, ""end"": 83, ""text"": ""命令"", ""labels"": [""NOU""]}]",1,3939,2022-09-02T07:34:57.567083Z,2022-09-02T07:34:57.567083Z,55.453
- 根据需要升级的MindSpore版本，升级对应的Ascend AI处理器配套软件包。,6213,"[{""start"": 9, ""end"": 18, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 26, ""end"": 33, ""text"": ""Ascend "", ""labels"": [""TOO""]}]",1,3938,2022-09-02T07:33:29.801625Z,2022-09-02T07:33:29.801625Z,29.312
至此，你已经成功通过Docker方式安装了MindSpore Ascend 910版本。,6203,"[{""start"": 10, ""end"": 18, ""text"": ""Docker方式"", ""labels"": [""MET""]}, {""start"": 21, ""end"": 37, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 38, ""end"": 41, ""text"": ""910"", ""labels"": [""NUM""]}]",1,3928,2022-09-02T07:32:40.773043Z,2022-09-02T07:32:40.773043Z,29.555
代码成功运行时会输出：,6187,"[{""start"": 0, ""end"": 2, ""text"": ""代码"", ""labels"": [""NOU""]}, {""start"": 8, ""end"": 10, ""text"": ""输出"", ""labels"": [""NOU""]}]",1,3912,2022-09-02T07:31:59.306239Z,2022-09-02T07:31:59.306239Z,13.652
至此，你已经成功通过Docker方式安装了MindSpore Ascend 910版本。,6172,"[{""start"": 10, ""end"": 18, ""text"": ""Docker方式"", ""labels"": [""MET""]}, {""start"": 21, ""end"": 37, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 38, ""end"": 41, ""text"": ""910"", ""labels"": [""NUM""]}]",1,3897,2022-09-02T07:31:34.116348Z,2022-09-02T07:31:34.116348Z,28.112
按照上述步骤进入MindSpore容器后，测试Docker容器是否正常工作，请运行下面的Python代码并检查输出：,6157,"[{""start"": 8, ""end"": 19, ""text"": ""MindSpore容器"", ""labels"": [""NOU""]}, {""start"": 23, ""end"": 31, ""text"": ""Docker容器"", ""labels"": [""NOU""]}]",1,3882,2022-09-02T07:30:53.677262Z,2022-09-02T07:30:53.677262Z,45.722
- `{tag}`对应Atlas Data Center Solution版本号，在MindSpore镜像下载页面自动获取。,6130,"[{""start"": 42, ""end"": 51, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 11, ""end"": 37, ""text"": ""Atlas Data Center Solution"", ""labels"": [""TOO""]}]",1,3855,2022-09-02T07:29:41.909117Z,2022-09-02T07:29:41.909117Z,14.315
执行以下命令启动Docker容器实例：,6106,"[{""start"": 4, ""end"": 6, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 8, ""end"": 14, ""text"": ""Docker"", ""labels"": [""TOO""]}, {""start"": 14, ""end"": 16, ""text"": ""容器"", ""labels"": [""NOU""]}]",1,3831,2022-09-02T07:29:03.152807Z,2022-09-02T07:29:03.152807Z,45.495
    - `{tag}` 对应Atlas Data Center Solution版本号，同样可以在MindSpore镜像下载页面复制下载命令获取。,6102,"[{""start"": 51, ""end"": 60, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 16, ""end"": 42, ""text"": ""Atlas Data Center Solution"", ""labels"": [""TOO""]}]",1,3827,2022-09-02T07:28:13.737354Z,2022-09-02T07:28:13.737354Z,20.666
    - `{username}` `{password}` `{url}` 代表用户的登录信息与镜像服务器信息，均为注册并激活账号后自动生成，在对应MindSpore镜像页面复制登录命令即可获取。,6101,"[{""start"": 42, ""end"": 44, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 76, ""end"": 85, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3826,2022-09-02T07:27:52.763824Z,2022-09-02T07:27:52.763824Z,26.179
2. 获取下载权限后，进入[MindSpore镜像下载页面](https://ascendhub.huawei.com/#/detail/mindspore-modelzoo)，获取登录与下载指令并执行：,6092,"[{""start"": 14, ""end"": 23, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 31, ""end"": 87, ""text"": ""https://ascendhub.huawei.com/#/detail/mindspore-modelzoo"", ""labels"": [""LIN""]}, {""start"": 96, ""end"": 98, ""text"": ""指令"", ""labels"": [""NOU""]}]",1,3816,2022-09-02T07:27:13.719317Z,2022-09-02T07:27:13.719317Z,41.648
1. 登录[Ascend Hub镜像中心](https://ascend.huawei.com/ascendhub/#/home)，注册并激活账号，获取登录指令和下载指令。,6091,"[{""start"": 5, ""end"": 16, ""text"": ""[Ascend Hub"", ""labels"": [""TOO""]}, {""start"": 22, ""end"": 64, ""text"": ""https://ascend.huawei.com/ascendhub/#/home"", ""labels"": [""LIN""]}]",1,3815,2022-09-02T07:26:31.743359Z,2022-09-02T07:26:31.744361Z,35.731
安装包默认安装路径为`/usr/local/Ascend`。安装后确认当前用户有权限访问昇腾AI处理器配套软件包的安装路径，若无权限，需要root用户将当前用户添加到`/usr/local/Ascend`所在的用户组。,6087,"[{""start"": 37, ""end"": 39, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 40, ""end"": 42, ""text"": ""权限"", ""labels"": [""NOU""]}, {""start"": 44, ""end"": 56, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 64, ""end"": 66, ""text"": ""权限"", ""labels"": [""NOU""]}, {""start"": 69, ""end"": 75, ""text"": ""root用户"", ""labels"": [""PER""]}, {""start"": 78, ""end"": 80, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 105, ""end"": 108, ""text"": ""用户组"", ""labels"": [""PER""]}]",1,3811,2022-09-02T07:25:50.847248Z,2022-09-02T07:25:50.847248Z,156.141
- 社区版下载不受限制，下载链接请前往[CANN社区版](https://www.hiascend.com/software/cann/community-history)，选择`5.1.RC1.alpha005`版本，以及在[固件与驱动](https://www.hiascend.com/hardware/firmware-drivers?tag=community)链接中获取对应的固件和驱动安装包，安装包的选择与安装方式请参照上述的商用版安装指引文档。,6083,"[{""start"": 2, ""end"": 5, ""text"": ""社区版"", ""labels"": [""NOU""]}, {""start"": 29, ""end"": 85, ""text"": ""https://www.hiascend.com/software/cann/community-history"", ""labels"": [""LIN""]}, {""start"": 197, ""end"": 202, ""text"": ""驱动安装包"", ""labels"": [""LIN""]}, {""start"": 121, ""end"": 185, ""text"": ""https://www.hiascend.com/hardware/firmware-drivers?tag=community"", ""labels"": [""LIN""]}]",1,3807,2022-09-02T07:23:06.032198Z,2022-09-02T07:23:06.032198Z,240.839
- 商用版下载需要申请权限，下载链接与安装方式请参考[Ascend Data Center Solution 22.0.RC1安装指引文档](https://support.huawei.com/enterprise/zh/doc/EDOC1100246310)。,6081,"[{""start"": 27, ""end"": 55, ""text"": ""Ascend Data Center Solution "", ""labels"": [""TOO""]}, {""start"": 55, ""end"": 59, ""text"": ""22.0"", ""labels"": [""NUM""]}, {""start"": 71, ""end"": 130, ""text"": ""https://support.huawei.com/enterprise/zh/doc/EDOC1100246310"", ""labels"": [""LIN""]}]",1,3805,2022-09-02T07:19:03.804920Z,2022-09-02T07:19:03.804920Z,73.414
昇腾软件包提供商用版和社区版两种下载途径：,6079,"[{""start"": 7, ""end"": 10, ""text"": ""商用版"", ""labels"": [""NOU""]}, {""start"": 11, ""end"": 14, ""text"": ""社区版"", ""labels"": [""NOU""]}, {""start"": 0, ""end"": 5, ""text"": ""昇腾软件包"", ""labels"": [""TOO""]}]",1,3803,2022-09-02T07:17:48.692928Z,2022-09-02T07:17:48.692928Z,195.201
- 确认安装[Docker 18.03或更高版本](https://docs.docker.com/get-docker/)。,6075,"[{""start"": 7, ""end"": 14, ""text"": ""Docker "", ""labels"": [""TOO""]}, {""start"": 14, ""end"": 19, ""text"": ""18.03"", ""labels"": [""NUM""]}, {""start"": 26, ""end"": 61, ""text"": ""https://docs.docker.com/get-docker/"", ""labels"": [""LIN""]}]",1,3799,2022-09-02T06:41:11.833876Z,2022-09-02T06:41:11.833876Z,33.442
> `x.y.z`对应Atlas Data Center Solution版本号，可以在Ascend Hub页面获取。,6069,"[{""start"": 44, ""end"": 54, ""text"": ""Ascend Hub"", ""labels"": [""TOO""]}, {""start"": 11, ""end"": 37, ""text"": ""Atlas Data Center Solution"", ""labels"": [""TOO""]}]",1,3793,2022-09-02T06:39:59.385227Z,2022-09-02T06:39:59.385227Z,17.987
MindSpore的Ascend 910镜像托管在[Ascend Hub](https://ascend.huawei.com/ascendhub/#/main)上。,6061,"[{""start"": 26, ""end"": 36, ""text"": ""Ascend Hub"", ""labels"": [""TOO""]}, {""start"": 38, ""end"": 80, ""text"": ""https://ascend.huawei.com/ascendhub/#/main"", ""labels"": [""LIN""]}, {""start"": 10, ""end"": 16, ""text"": ""Ascend"", ""labels"": [""TOO""]}, {""start"": 17, ""end"": 20, ""text"": ""910"", ""labels"": [""NUM""]}]",1,3785,2022-09-02T06:39:24.530782Z,2022-09-02T06:39:24.530782Z,58.218
本文档介绍如何在Ascend 910环境的Linux系统上，使用Docker方式快速安装MindSpore。,6059,"[{""start"": 32, ""end"": 40, ""text"": ""Docker方式"", ""labels"": [""MET""]}, {""start"": 44, ""end"": 53, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 21, ""end"": 26, ""text"": ""Linux"", ""labels"": [""SYS""]}, {""start"": 8, ""end"": 14, ""text"": ""Ascend"", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 18, ""text"": ""910"", ""labels"": [""NUM""]}]",1,3783,2022-09-02T06:38:23.667415Z,2022-09-02T06:38:23.667415Z,71.585
[Docker](https://docs.docker.com/get-docker/)是一个开源的应用容器引擎，让开发者打包他们的应用以及依赖包到一个轻量级、可移植的容器中。通过使用Docker，可以实现MindSpore的快速部署，并与系统环境隔离。,6057,"[{""start"": 1, ""end"": 7, ""text"": ""Docker"", ""labels"": [""TOO""]}, {""start"": 9, ""end"": 44, ""text"": ""https://docs.docker.com/get-docker/"", ""labels"": [""LIN""]}, {""start"": 93, ""end"": 99, ""text"": ""Docker"", ""labels"": [""TOO""]}, {""start"": 104, ""end"": 113, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3781,2022-09-02T06:37:10.817649Z,2022-09-02T06:37:10.817649Z,44.055
